DBN,schoolyear,% of cohort,fl_percent,frl_percent,total_enrollment,grade9,grade10,grade11,grade12,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,female_per,has_junior_high,total_elem,total_kg,has_kg,has_elem,total_junior_high,only_hs,levels_not_hs
24Q267,2008,88.5,62.2,0.0,368,69.0,110.0,87.0,102.0,7.9,14.4,12.0,11.7,55.4,19.8,41.6,58.4,0,0.0,0.0,0,0,0.0,1,0
12X550,2008,69.2,90.6,0.0,292,75.0,107.0,87.0,23.0,89.7,0.0,6.2,6.5,86.6,0.3,49.7,50.3,0,0.0,0.0,0,0,0.0,1,0
11X299,2009,77.6,0.0,73.6,471,158.0,154.0,100.0,59.0,7.2,18.9,4.5,42.0,41.0,10.0,58.4,41.6,0,0.0,0.0,0,0,0.0,1,0
15K698,2005,57.1,77.9,0.0,134,9.0,46.0,35.0,44.0,2.2,9.0,0.7,14.9,78.4,6.0,53.7,46.3,0,0.0,0.0,0,0,0.0,1,0
10X475,2009,48.3,0.0,85.3,1291,461.0,320.0,265.0,245.0,21.4,17.4,1.7,32.8,62.2,2.3,65.7,34.3,0,0.0,0.0,0,0,0.0,1,0
24Q610,2005,93.1,59.8,0.0,1863,500.0,536.0,387.0,440.0,4.2,5.5,20.4,8.7,52.2,12.9,87.3,12.7,0,0.0,0.0,0,0,0.0,1,0
27Q324,2011,70.5,0.0,74.4,203,107.0,96.0,0.0,0.0,7.9,18.7,3.9,50.7,28.6,15.3,59.6,40.4,0,0.0,0.0,0,0,0.0,1,0
14K610,2009,58.1,0.0,71.3,982,362.0,306.0,194.0,120.0,5.7,20.0,1.4,65.9,29.2,1.9,95.0,5.0,0,0.0,0.0,0,0,0.0,1,0
19K409,2008,94.2,69.2,0.0,452,90.0,91.0,73.0,54.0,0.0,7.3,1.1,62.6,34.3,1.1,42.7,57.3,1,0.0,0.0,0,0,144.0,0,1
24Q600,2010,87.9,0.0,84.0,1316,391.0,428.0,314.0,183.0,5.2,13.9,10.2,7.0,73.3,9.5,61.1,38.9,0,0.0,0.0,0,0,0.0,1,0
24Q530,2011,88.8,0.0,75.7,493,115.0,114.0,125.0,139.0,76.5,0.0,43.0,2.0,44.0,10.3,46.0,54.0,0,0.0,0.0,0,0,0.0,1,0
05M285,2008,51.1,68.2,0.0,180,51.0,61.0,28.0,40.0,0.0,7.8,0.0,64.4,32.8,1.7,50.6,49.4,0,0.0,0.0,0,0,0.0,1,0
09X403,2009,71.3,0.0,89.8,356,92.0,93.0,94.0,77.0,86.0,4.5,2.2,20.5,74.7,2.5,49.7,50.3,0,0.0,0.0,0,0,0.0,1,0
01M696,2005,95.6,18.0,0.0,513,136.0,129.0,135.0,113.0,0.2,0.2,12.3,19.9,18.7,36.1,25.1,74.9,0,0.0,0.0,0,0,0.0,1,0
12X262,2010,36.7,0.0,65.9,365,106.0,137.0,57.0,65.0,8.2,26.0,1.1,43.8,53.7,0.3,24.7,75.3,0,0.0,0.0,0,0,0.0,1,0
08X530,2005,70.4,86.4,0.0,291,123.0,86.0,41.0,41.0,13.7,12.0,0.0,28.9,68.4,1.7,47.4,52.6,0,0.0,0.0,0,0,0.0,1,0
02M296,2008,85.3,67.1,0.0,389,116.0,101.0,82.0,90.0,5.7,12.1,5.4,34.2,57.6,2.6,28.5,71.5,0,0.0,0.0,0,0,0.0,1,0
01M539,2007,96.9,11.8,0.0,1063,146.0,52.0,50.0,57.0,0.5,4.0,22.4,9.7,15.3,51.8,46.2,53.8,1,387.0,111.0,1,1,260.0,0,3
01M458,2010,31.8,0.0,81.4,213,105.0,54.0,54.0,0.0,1.9,8.9,1.4,27.7,63.8,3.8,45.1,54.9,0,0.0,0.0,0,0,0.0,1,0
24Q520,2011,82.9,0.0,58.9,497,124.0,121.0,89.0,163.0,0.2,13.1,7.8,9.5,71.4,11.3,52.9,47.1,0,0.0,0.0,0,0,0.0,1,0
31R445,2007,69.1,39.1,0.0,2499,832.0,700.0,496.0,471.0,6.0,14.9,7.5,27.8,33.1,31.3,50.5,49.5,0,0.0,0.0,0,0,0.0,1,0
07X473,2005,78.7,69.6,0.0,345,93.0,104.0,77.0,71.0,8.1,15.1,0.0,35.7,62.3,0.0,50.1,49.9,0,0.0,0.0,0,0,0.0,1,0
16K393,2007,80.4,64.9,0.0,470,87.0,87.0,76.0,0.0,1.1,9.8,1.3,84.5,11.3,0.0,49.4,50.6,1,0.0,0.0,0,0,220.0,0,1
09X239,2008,52.7,69.3,0.0,309,98.0,101.0,58.0,52.0,11.3,19.1,0.0,52.4,46.3,1.0,100.0,0.0,0,0.0,0.0,0,0,0.0,1,0
09X365,2009,87.2,0.0,83.7,302,113.0,99.0,90.0,0.0,90.7,1.0,0.0,0.3,99.7,0.0,51.0,49.0,0,0.0,0.0,0,0,0.0,1,0
02M407,2007,94.2,15.9,0.0,407,54.0,61.0,58.0,50.0,0.7,7.9,7.4,22.1,25.8,44.0,49.6,50.4,1,0.0,0.0,0,0,184.0,0,1
09X329,2009,41.2,0.0,90.2,366,123.0,99.0,74.0,70.0,14.8,13.1,0.8,36.1,62.3,0.5,42.1,57.9,0,0.0,0.0,0,0,0.0,1,0
30Q555,2011,77.8,0.0,81.2,932,147.0,376.0,217.0,192.0,90.3,0.0,48.3,5.6,43.5,2.6,53.2,46.8,0,0.0,0.0,0,0,0.0,1,0
11X513,2005,86.0,81.6,0.0,191,107.0,84.0,0.0,0.0,61.3,0.5,7.9,4.7,77.0,9.4,51.3,48.7,0,0.0,0.0,0,0,0.0,1,0
10X319,2010,29.8,0.0,86.7,204,24.0,64.0,68.0,48.0,7.4,15.7,0.0,44.6,53.9,1.0,40.2,59.8,0,0.0,0.0,0,0,0.0,1,0
14K474,2011,79.8,0.0,84.8,1068,448.0,278.0,212.0,130.0,16.1,13.0,0.7,32.6,65.4,1.0,48.5,51.5,0,0.0,0.0,0,0,0.0,1,0
02M376,2011,100.0,0.0,34.6,433,118.0,114.0,104.0,97.0,0.5,10.9,11.5,20.6,43.0,24.0,48.7,51.3,0,0.0,0.0,0,0,0.0,1,0
01M458,2011,48.1,0.0,72.8,224,131.0,49.0,44.0,0.0,4.0,8.9,2.2,34.4,59.4,3.6,43.3,56.7,0,0.0,0.0,0,0,0.0,1,0
31R450,2008,78.7,44.4,0.0,2763,849.0,846.0,552.0,516.0,5.7,14.0,6.8,36.9,30.5,25.1,46.2,53.8,0,0.0,0.0,0,0,0.0,1,0
31R440,2009,79.6,0.0,51.6,2296,822.0,584.0,577.0,313.0,5.4,15.3,6.8,11.7,23.2,53.7,52.4,47.6,0,0.0,0.0,0,0,0.0,1,0
09X413,2010,90.8,0.0,87.3,434,74.0,97.0,64.0,34.0,6.0,9.0,6.7,35.9,56.5,0.0,40.3,59.7,1,0.0,0.0,0,0,165.0,0,1
02M551,2010,90.1,0.0,85.5,417,139.0,110.0,97.0,71.0,5.3,17.5,1.7,38.6,52.3,7.2,60.2,39.8,0,0.0,0.0,0,0,0.0,1,0
08X295,2008,47.9,64.8,0.0,474,188.0,158.0,69.0,59.0,12.0,16.0,4.9,36.7,57.6,0.8,63.3,36.7,0,0.0,0.0,0,0,0.0,1,0
02M047,2008,74.3,45.2,0.0,183,38.0,40.0,18.0,20.0,1.6,29.5,4.4,34.4,50.3,10.4,33.9,66.1,1,0.0,0.0,0,0,67.0,0,1
12X692,2008,55.0,74.8,0.0,498,225.0,138.0,91.0,44.0,27.3,20.3,1.6,22.5,74.3,1.0,50.2,49.8,0,0.0,0.0,0,0,0.0,1,0
07X427,2008,70.3,86.6,0.0,347,117.0,107.0,70.0,53.0,6.9,17.6,0.0,40.1,57.3,1.4,41.5,58.5,0,0.0,0.0,0,0,0.0,1,0
08X530,2007,60.8,77.0,0.0,407,132.0,113.0,112.0,50.0,12.5,15.0,1.5,30.5,66.8,0.5,43.7,56.3,0,0.0,0.0,0,0,0.0,1,0
30Q286,2011,97.3,0.0,68.1,495,78.0,79.0,80.0,0.0,5.5,5.3,39.2,4.2,40.4,16.2,0.0,100.0,1,0.0,0.0,0,0,258.0,0,1
32K552,2008,63.6,66.9,0.0,461,148.0,130.0,85.0,98.0,15.0,16.5,0.9,36.4,61.4,1.3,46.2,53.8,0,0.0,0.0,0,0,0.0,1,0
29Q265,2009,87.1,0.0,72.8,414,146.0,87.0,100.0,81.0,3.4,16.2,3.1,85.0,7.5,0.7,57.0,43.0,0,0.0,0.0,0,0,0.0,1,0
05M670,2008,93.2,63.7,0.0,583,112.0,97.0,90.0,98.0,2.1,9.6,1.5,71.0,26.1,0.9,46.1,53.9,1,0.0,0.0,0,0,186.0,0,1
27Q262,2007,95.9,58.0,0.0,581,110.0,87.0,66.0,73.0,1.5,7.1,4.8,57.7,26.0,10.2,45.1,54.9,1,0.0,0.0,0,0,245.0,0,1
02M630,2007,87.4,43.7,0.0,1370,394.0,476.0,212.0,288.0,3.5,10.8,6.2,26.0,52.1,9.2,53.0,47.0,0,0.0,0.0,0,0,0.0,1,0
05M285,2011,55.3,0.0,67.6,222,63.0,90.0,41.0,28.0,9.5,10.8,0.5,62.2,36.9,0.5,39.2,60.8,0,0.0,0.0,0,0,0.0,1,0
10X284,2010,81.2,0.0,87.0,408,130.0,105.0,97.0,76.0,7.1,13.5,0.2,37.5,58.6,3.7,54.2,45.8,0,0.0,0.0,0,0,0.0,1,0
07X547,2008,60.0,81.8,0.0,320,89.0,86.0,75.0,70.0,5.6,16.3,0.0,36.3,62.8,0.6,60.9,39.1,0,0.0,0.0,0,0,0.0,1,0
02M542,2007,81.7,83.5,0.0,469,140.0,167.0,65.0,97.0,87.8,0.2,0.0,0.4,99.6,0.0,50.3,49.7,0,0.0,0.0,0,0,0.0,1,0
26Q430,2008,92.6,30.0,0.0,4443,1124.0,1238.0,1087.0,994.0,11.3,9.7,48.3,10.7,24.2,16.6,48.9,51.1,0,0.0,0.0,0,0,0.0,1,0
17K590,2007,99.4,38.5,0.0,889,185.0,180.0,188.0,142.0,0.3,0.6,0.7,93.6,4.7,0.4,48.1,51.9,1,0.0,0.0,0,0,194.0,0,1
31R600,2009,69.9,0.0,64.0,753,277.0,220.0,131.0,125.0,3.6,23.5,4.5,42.6,29.2,21.2,70.7,29.3,0,0.0,0.0,0,0,0.0,1,0
15K667,2010,79.2,0.0,84.9,693,354.0,339.0,0.0,0.0,13.1,21.9,4.5,6.9,80.1,8.2,48.6,51.4,0,0.0,0.0,0,0,0.0,1,0
30Q575,2007,93.5,41.0,0.0,625,207.0,196.0,104.0,118.0,5.3,7.8,31.4,10.9,32.0,25.6,44.2,55.8,0,0.0,0.0,0,0,0.0,1,0
07X527,2009,69.8,0.0,68.2,446,150.0,121.0,90.0,85.0,12.3,19.3,1.1,38.6,59.9,0.0,51.3,48.7,0,0.0,0.0,0,0,0.0,1,0
19K510,2008,73.5,63.8,0.0,381,142.0,113.0,84.0,42.0,2.9,13.1,1.8,78.2,15.7,0.8,31.5,68.5,0,0.0,0.0,0,0,0.0,1,0
12X251,2007,77.6,63.4,0.0,306,185.0,77.0,44.0,0.0,12.4,11.1,1.0,31.4,64.7,0.3,48.7,51.3,0,0.0,0.0,0,0,0.0,1,0
02M531,2008,100.0,56.9,0.0,215,75.0,54.0,44.0,42.0,1.4,8.8,2.3,43.7,45.6,7.9,24.7,75.3,0,0.0,0.0,0,0,0.0,1,0
10X433,2010,82.9,0.0,95.4,465,134.0,139.0,103.0,89.0,18.7,20.6,2.6,28.8,68.0,0.6,40.2,59.8,0,0.0,0.0,0,0,0.0,1,0
26Q495,2008,94.5,32.7,0.0,3723,912.0,1066.0,918.0,827.0,6.4,7.1,47.4,14.5,18.1,19.3,46.4,53.6,0,0.0,0.0,0,0,0.0,1,0
02M298,2010,98.9,0.0,67.0,413,122.0,105.0,94.0,92.0,2.2,12.6,10.9,36.3,41.6,6.8,45.0,55.0,0,0.0,0.0,0,0,0.0,1,0
21K728,2009,37.3,0.0,83.1,180,31.0,79.0,26.0,44.0,0.6,8.9,5.6,44.4,24.4,25.0,52.8,47.2,0,0.0,0.0,0,0,0.0,1,0
12X684,2005,81.1,74.0,0.0,574,171.0,186.0,123.0,94.0,4.2,17.9,1.7,40.9,51.9,1.0,50.5,49.5,0,0.0,0.0,0,0,0.0,1,0
31R600,2006,64.3,41.2,0.0,773,233.0,189.0,186.0,165.0,1.8,25.9,4.0,40.1,29.5,23.8,64.0,36.0,0,0.0,0.0,0,0,0.0,1,0
03M494,2011,70.3,0.0,79.8,603,176.0,170.0,125.0,132.0,10.4,17.2,5.0,34.8,57.2,2.3,67.7,32.3,0,0.0,0.0,0,0,0.0,1,0
27Q465,2005,59.7,71.0,0.0,1099,417.0,370.0,157.0,155.0,9.9,14.8,4.0,64.3,28.7,2.2,52.2,47.8,0,0.0,0.0,0,0,0.0,1,0
07X379,2011,44.7,0.0,71.7,198,37.0,67.0,50.0,44.0,3.0,7.6,0.5,40.9,56.6,1.0,36.9,63.1,0,0.0,0.0,0,0,0.0,1,0
02M412,2005,97.7,13.6,0.0,429,125.0,102.0,101.0,101.0,0.0,6.5,26.1,6.5,10.5,55.9,41.5,58.5,0,0.0,0.0,0,0,0.0,1,0
02M400,2005,85.1,38.2,0.0,1474,456.0,398.0,296.0,324.0,5.2,9.3,16.1,21.6,40.9,17.2,47.6,52.4,0,0.0,0.0,0,0,0.0,1,0
06M423,2009,61.3,0.0,60.0,83,83.0,0.0,0.0,0.0,18.1,41.0,0.0,33.7,65.1,0.0,53.0,47.0,0,0.0,0.0,0,0,0.0,1,0
02M420,2007,91.3,57.1,0.0,1521,526.0,467.0,318.0,210.0,4.1,6.6,21.8,24.8,46.5,6.0,31.0,69.0,0,0.0,0.0,0,0,0.0,1,0
07X520,2006,73.9,77.7,0.0,470,188.0,145.0,65.0,72.0,6.0,14.3,1.9,22.6,71.7,1.1,43.6,56.4,0,0.0,0.0,0,0,0.0,1,0
09X413,2009,95.8,0.0,87.8,458,100.0,75.0,65.0,62.0,4.8,7.4,7.0,41.7,49.6,0.7,37.6,62.4,1,0.0,0.0,0,0,156.0,0,1
14K558,2010,90.5,0.0,89.4,428,146.0,106.0,95.0,81.0,7.9,14.7,1.9,39.3,55.8,2.8,71.7,28.3,0,0.0,0.0,0,0,0.0,1,0
09X404,2008,61.3,81.4,0.0,450,141.0,115.0,106.0,88.0,12.9,18.9,0.0,39.3,59.3,0.7,51.1,48.9,0,0.0,0.0,0,0,0.0,1,0
12X680,2006,66.7,76.2,0.0,511,187.0,203.0,74.0,46.0,7.6,16.2,2.0,36.4,59.5,1.0,70.6,29.4,1,0.0,0.0,0,0,1.0,0,1
28Q505,2005,73.8,36.0,0.0,3329,1207.0,920.0,529.0,673.0,10.5,7.6,24.9,48.5,21.6,2.6,41.5,58.5,0,0.0,0.0,0,0,0.0,1,0
28Q690,2011,85.7,0.0,58.3,536,197.0,110.0,128.0,101.0,2.1,16.6,8.4,73.7,15.1,1.3,53.0,47.0,0,0.0,0.0,0,0,0.0,1,0
15K464,2008,76.2,69.1,0.0,481,136.0,78.0,89.0,81.0,8.3,14.3,7.1,38.0,48.4,5.2,49.5,50.5,1,0.0,0.0,0,0,97.0,0,1
09X276,2005,68.7,60.0,0.0,106,106.0,0.0,0.0,0.0,15.1,20.8,0.9,24.5,68.9,2.8,44.3,55.7,0,0.0,0.0,0,0,0.0,1,0
14K477,2007,78.6,66.4,0.0,830,331.0,225.0,130.0,144.0,6.5,9.3,0.4,56.4,38.9,1.2,47.0,53.0,0,0.0,0.0,0,0,0.0,1,0
10X268,2007,66.2,79.8,0.0,326,86.0,110.0,130.0,0.0,85.9,0.9,5.2,9.8,80.7,2.5,51.2,48.8,0,0.0,0.0,0,0,0.0,1,0
11X425,2005,50.0,75.6,0.0,1443,407.0,557.0,244.0,234.0,11.8,14.2,2.8,51.6,43.9,1.2,54.7,45.3,1,0.0,0.0,0,0,1.0,0,1
24Q610,2008,96.3,57.8,0.0,1975,568.0,522.0,431.0,454.0,2.1,4.4,23.4,7.9,57.9,10.0,86.2,13.8,0,0.0,0.0,0,0,0.0,1,0
05M304,2011,75.5,0.0,78.5,426,127.0,120.0,97.0,82.0,8.7,15.5,0.9,35.0,63.8,0.2,53.5,46.5,0,0.0,0.0,0,0,0.0,1,0
32K403,2006,76.2,60.0,0.0,106,106.0,0.0,0.0,0.0,15.1,4.7,0.9,18.9,77.4,0.9,48.1,51.9,0,0.0,0.0,0,0,0.0,1,0
18K563,2011,93.2,0.0,76.5,382,97.0,122.0,88.0,75.0,30.4,11.5,1.8,92.9,4.5,0.5,49.0,51.0,0,0.0,0.0,0,0,0.0,1,0
09X414,2005,77.4,81.7,0.0,411,160.0,119.0,78.0,54.0,16.3,10.9,2.4,36.7,58.4,1.0,53.3,46.7,0,0.0,0.0,0,0,0.0,1,0
24Q264,2008,96.1,56.1,0.0,386,97.0,120.0,97.0,72.0,7.5,9.3,16.3,12.4,55.7,15.5,44.3,55.7,0,0.0,0.0,0,0,0.0,1,0
29Q259,2011,83.7,0.0,48.8,555,106.0,66.0,72.0,66.0,2.3,16.0,2.2,94.2,2.9,0.7,53.3,46.7,1,0.0,0.0,0,0,245.0,0,1
09X329,2006,73.6,60.0,0.0,114,114.0,0.0,0.0,0.0,14.9,10.5,0.0,36.0,61.4,1.8,36.0,64.0,0,0.0,0.0,0,0,0.0,1,0
12X245,2008,48.5,86.2,0.0,479,81.0,75.0,72.0,61.0,12.5,16.3,0.0,45.7,53.7,0.4,45.9,54.1,1,0.0,0.0,0,0,190.0,0,1
11X288,2011,85.8,0.0,67.9,543,165.0,140.0,136.0,102.0,3.3,14.0,9.2,36.8,46.8,7.0,57.1,42.9,0,0.0,0.0,0,0,0.0,1,0
12X248,2009,73.2,0.0,84.0,327,88.0,82.0,82.0,75.0,20.8,18.7,0.3,29.1,69.7,0.0,48.6,51.4,0,0.0,0.0,0,0,0.0,1,0
26Q495,2010,94.8,0.0,61.5,3628,1006.0,1050.0,440.0,1132.0,7.0,9.2,48.1,12.7,20.3,18.7,48.0,52.0,0,0.0,0.0,0,0,0.0,1,0
10X437,2008,81.8,72.8,0.0,389,118.0,139.0,77.0,55.0,7.7,17.7,1.8,41.9,53.7,2.6,40.1,59.9,0,0.0,0.0,0,0,0.0,1,0
14K454,2007,66.3,70.4,0.0,205,98.0,107.0,0.0,0.0,6.3,7.3,0.0,41.0,55.6,1.5,52.2,47.8,0,0.0,0.0,0,0,0.0,1,0
06M540,2010,87.9,0.0,76.2,1492,472.0,474.0,260.0,286.0,2.5,5.2,2.9,33.4,63.0,0.5,49.5,50.5,0,0.0,0.0,0,0,0.0,1,0
10X445,2005,99.7,22.4,0.0,2436,640.0,631.0,572.0,593.0,0.1,0.0,51.1,4.8,6.4,28.2,55.0,45.0,0,0.0,0.0,0,0,0.0,1,0
14K561,2005,90.3,39.8,0.0,213,116.0,97.0,0.0,0.0,1.9,2.3,1.4,34.7,47.9,9.4,36.2,63.8,0,0.0,0.0,0,0,0.0,1,0
07X547,2005,74.3,63.4,0.0,336,88.0,100.0,83.0,65.0,5.1,15.2,0.3,35.4,63.1,0.9,56.8,43.2,0,0.0,0.0,0,0,0.0,1,0
11X415,2006,57.9,60.5,0.0,1817,670.0,525.0,260.0,362.0,13.6,18.9,5.2,31.2,51.1,10.6,60.1,39.9,0,0.0,0.0,0,0,0.0,1,0
24Q455,2008,73.5,46.4,0.0,3196,963.0,864.0,595.0,774.0,29.8,8.2,22.0,8.0,64.9,5.0,58.0,42.0,0,0.0,0.0,0,0,0.0,1,0
04M435,2006,92.3,62.2,0.0,1523,475.0,495.0,253.0,300.0,6.1,8.7,16.3,20.8,57.8,2.8,50.6,49.4,0,0.0,0.0,0,0,0.0,1,0
29Q496,2011,74.1,0.0,43.5,353,134.0,74.0,72.0,73.0,6.5,19.0,6.2,85.3,5.4,0.8,67.1,32.9,0,0.0,0.0,0,0,0.0,1,0
11X545,2011,72.8,0.0,45.6,416,149.0,129.0,63.0,75.0,14.7,25.7,2.2,23.8,72.6,1.2,82.5,17.5,0,0.0,0.0,0,0,0.0,1,0
24Q585,2011,97.4,0.0,40.0,248,248.0,0.0,0.0,0.0,5.2,8.1,19.8,4.8,46.0,29.0,46.8,53.2,0,0.0,0.0,0,0,0.0,1,0
03M541,2008,100.0,49.3,0.0,435,122.0,117.0,97.0,99.0,1.4,3.2,29.0,22.1,38.6,9.7,46.0,54.0,0,0.0,0.0,0,0,0.0,1,0
14K478,2009,84.4,0.0,85.9,885,280.0,277.0,197.0,131.0,10.6,12.1,2.3,37.9,56.8,1.6,68.1,31.9,0,0.0,0.0,0,0,0.0,1,0
29Q265,2005,90.8,86.4,0.0,212,114.0,98.0,0.0,0.0,1.9,9.0,3.3,76.4,8.0,1.9,45.3,54.7,0,0.0,0.0,0,0,0.0,1,0
08X377,2011,52.3,0.0,73.9,200,35.0,83.0,28.0,54.0,4.5,5.0,1.0,33.0,63.5,1.0,50.5,49.5,0,0.0,0.0,0,0,0.0,1,0
14K071,2011,62.2,0.0,76.6,865,110.0,103.0,99.0,131.0,24.9,26.7,0.2,15.3,80.6,3.4,54.7,45.3,1,0.0,0.0,0,0,422.0,0,1
02M620,2008,55.3,68.7,0.0,2137,1055.0,664.0,294.0,124.0,17.6,13.1,2.9,25.8,69.6,1.3,51.1,48.9,0,0.0,0.0,0,0,0.0,1,0
25Q460,2009,69.8,0.0,72.5,2745,1205.0,696.0,505.0,339.0,23.6,9.8,18.5,21.6,55.0,3.5,54.7,45.3,0,0.0,0.0,0,0,0.0,1,0
06M293,2008,100.0,73.0,0.0,327,73.0,0.0,0.0,0.0,12.8,18.3,1.8,4.6,92.4,1.2,44.3,55.7,1,0.0,0.0,0,0,254.0,0,1
09X404,2010,68.6,0.0,90.0,425,122.0,96.0,113.0,94.0,17.6,24.7,0.0,35.1,64.0,0.5,51.8,48.2,0,0.0,0.0,0,0,0.0,1,0
17K543,2011,98.6,0.0,63.3,521,76.0,84.0,81.0,72.0,0.0,2.3,3.1,83.9,9.4,1.3,53.0,47.0,1,0.0,0.0,0,0,208.0,0,1
12X446,2011,43.0,0.0,62.1,228,106.0,52.0,51.0,19.0,4.8,9.2,0.4,41.2,57.0,0.0,33.3,66.7,0,0.0,0.0,0,0,0.0,1,0
02M414,2011,100.0,0.0,51.6,436,106.0,99.0,127.0,104.0,0.5,9.4,33.0,11.7,39.9,15.4,42.4,57.6,0,0.0,0.0,0,0,0.0,1,0
26Q430,2009,89.4,0.0,48.5,4460,1150.0,1165.0,1088.0,1057.0,12.4,9.3,49.5,9.7,24.4,15.6,48.2,51.8,0,0.0,0.0,0,0,0.0,1,0
14K488,2010,87.5,0.0,81.6,380,136.0,112.0,66.0,66.0,2.4,17.4,1.6,65.3,30.8,1.6,47.1,52.9,0,0.0,0.0,0,0,0.0,1,0
10X284,2009,76.1,0.0,89.5,429,129.0,119.0,102.0,79.0,5.1,10.0,2.1,35.9,58.7,2.8,50.8,49.2,0,0.0,0.0,0,0,0.0,1,0
02M475,2010,99.4,0.0,41.3,3287,842.0,855.0,811.0,779.0,0.0,0.3,71.6,1.2,2.9,24.1,58.8,41.2,0,0.0,0.0,0,0,0.0,1,0
02M529,2010,77.5,0.0,76.6,709,228.0,182.0,159.0,140.0,10.4,16.6,5.2,22.4,69.3,2.8,37.0,63.0,0,0.0,0.0,0,0,0.0,1,0
04M495,2008,84.4,77.7,0.0,375,120.0,102.0,95.0,58.0,6.7,14.7,1.6,41.1,53.3,2.4,40.3,59.7,0,0.0,0.0,0,0,0.0,1,0
12X271,2007,80.2,80.2,0.0,611,106.0,78.0,82.0,56.0,13.4,16.7,1.0,36.3,61.4,1.3,54.5,45.5,1,0.0,0.0,0,0,289.0,0,1
18K569,2009,71.9,0.0,73.9,225,81.0,80.0,64.0,0.0,8.9,13.8,1.3,87.1,8.0,1.3,63.1,36.9,0,0.0,0.0,0,0,0.0,1,0
07X520,2008,69.5,77.8,0.0,491,181.0,134.0,98.0,78.0,10.4,17.1,2.4,23.2,72.3,1.2,44.2,55.8,0,0.0,0.0,0,0,0.0,1,0
26Q415,2011,95.1,0.0,37.3,3912,958.0,1008.0,1047.0,899.0,6.1,11.5,45.7,18.4,18.6,16.8,47.4,52.6,0,0.0,0.0,0,0,0.0,1,0
03M403,2009,61.4,0.0,60.0,104,104.0,0.0,0.0,0.0,26.0,22.1,1.9,26.0,66.3,3.8,47.1,52.9,0,0.0,0.0,0,0,0.0,1,0
06M552,2011,85.2,0.0,92.8,472,92.0,111.0,174.0,95.0,89.6,0.0,0.0,0.0,99.8,0.0,48.9,51.1,0,0.0,0.0,0,0,0.0,1,0
01M292,2010,55.6,0.0,73.3,448,107.0,85.0,67.0,69.0,21.7,23.7,12.5,28.1,56.9,2.0,59.6,40.4,1,0.0,0.0,0,0,120.0,0,1
03M541,2010,100.0,0.0,64.6,454,116.0,111.0,117.0,110.0,1.3,4.2,25.6,20.9,41.2,11.7,45.6,54.4,0,0.0,0.0,0,0,0.0,1,0
02M615,2010,86.4,0.0,80.5,502,134.0,169.0,93.0,106.0,5.0,15.3,6.4,31.9,60.4,1.2,64.9,35.1,0,0.0,0.0,0,0,0.0,1,0
02M520,2009,66.3,0.0,72.5,2562,1083.0,684.0,354.0,441.0,11.2,11.9,12.2,34.3,50.2,2.6,49.0,51.0,0,0.0,0.0,0,0,0.0,1,0
02M542,2009,89.5,0.0,93.8,509,153.0,160.0,106.0,90.0,81.7,1.0,0.0,0.0,100.0,0.0,53.8,46.2,0,0.0,0.0,0,0,0.0,1,0
03M470,2006,51.7,63.7,0.0,2632,1134.0,780.0,327.0,391.0,17.9,11.5,1.9,30.6,64.6,1.1,47.7,52.3,0,0.0,0.0,0,0,0.0,1,0
17K547,2007,80.5,69.4,0.0,467,142.0,151.0,89.0,85.0,2.4,9.2,1.5,81.6,11.3,1.5,52.2,47.8,0,0.0,0.0,0,0,0.0,1,0
09X403,2005,73.8,82.3,0.0,322,113.0,85.0,69.0,55.0,74.5,3.4,5.6,25.2,65.8,2.5,46.0,54.0,0,0.0,0.0,0,0,0.0,1,0
19K583,2007,69.2,60.0,0.0,67,67.0,0.0,0.0,0.0,67.2,3.0,0.0,9.0,91.0,0.0,49.3,50.7,0,0.0,0.0,0,0,0.0,1,0
17K531,2011,87.7,0.0,73.2,386,70.0,63.0,57.0,61.0,6.2,15.0,0.8,88.9,8.3,1.6,51.6,48.4,1,0.0,0.0,0,0,135.0,0,1
14K454,2010,64.8,0.0,78.4,361,88.0,105.0,98.0,70.0,7.8,17.5,1.1,49.3,46.8,1.7,46.0,54.0,0,0.0,0.0,0,0,0.0,1,0
10X438,2006,59.6,87.4,0.0,575,194.0,171.0,81.0,129.0,11.1,12.5,2.6,36.0,59.7,0.9,58.4,41.6,0,0.0,0.0,0,0,0.0,1,0
02M411,2009,100.0,0.0,59.2,440,126.0,104.0,108.0,102.0,0.2,2.5,58.4,6.1,11.6,23.2,41.8,58.2,0,0.0,0.0,0,0,0.0,1,0
09X413,2006,92.1,60.7,0.0,503,127.0,112.0,84.0,93.0,3.6,3.0,7.0,44.7,46.1,0.6,32.8,67.2,1,0.0,0.0,0,0,87.0,0,1
18K566,2008,73.2,76.7,0.0,145,78.0,67.0,0.0,0.0,3.4,18.6,2.8,86.9,7.6,1.4,62.8,37.2,0,0.0,0.0,0,0,0.0,1,0
10X243,2005,67.6,63.9,0.0,297,88.0,77.0,0.0,0.0,11.4,9.4,2.7,38.0,57.2,0.7,57.2,42.8,1,0.0,0.0,0,0,132.0,0,1
12X271,2006,68.9,75.1,0.0,487,86.0,91.0,64.0,0.0,13.1,14.4,1.6,38.2,58.3,1.6,56.9,43.1,1,0.0,0.0,0,0,246.0,0,1
